FilePath,ClassIndex,SplitSet,class_name,Visual_clue,Audio_clue,Vision_Key_Elements,Vision_cues_list,Audio_cues_list,Visual_Timeclue,Audio_Timeclue,Time_text
ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c06.avi,1,train,ApplyEyeMakeup,"The video starts with a woman with blonde hair and blue eyes looking into a mirror. She is wearing makeup, including eyeliner and eyeshadow. A hand holding a black eyeliner pencil comes into view and begins to apply eyeliner to the woman's upper eyelid. The hand moves slowly and carefully, applying the eyeliner in a smooth line.","A female voice speaks in a calm, instructional tone, describing a cosmetic technique involving gentle application.","[Vision-Key-Elements]
- Person (Pose/Action): looking into a mirror, applying eyeliner
- Objects: mirror, black eyeliner pencil
- Scene: indoor setting, likely a bathroom or dressing area
- Motion: hand moving slowly to apply eyeliner
- Interaction: hand applying eyeliner to woman's eye
- Visual Cues: woman with blonde hair and blue eyes, wearing makeup, including eyeliner and eyeshadow, hand holding black eyeliner pencil, applying eyeliner to upper eyelid in a smooth line","[woman applying eyeliner, hand holding black eyeliner pencil, woman wearing makeup, woman with blonde hair, woman with blue eyes]","[eyeliner, female voice, calm tone, instructional speech, gentle application]","The video begins with a close-up of a woman's face, specifically focusing on her eye area as she applies eyeshadow. She uses a brush to carefully apply the eyeshadow, moving it back and forth along her eyelid. The scene remains static, emphasizing the application process.",Start: A female voice begins giving instructions Then: Describes a technique involving gentle eye definition Next: Mentions pressing down with gentle pressure Finally: The description continues with precise application of a technique,"The video begins with a close-up of a woman's face, specifically focusing on her eye area as she applies eyeshadow. A female voice starts giving instructions, describing a technique involving gentle eye definition. As she speaks, the woman in the video uses a brush to carefully apply the eyeshadow, moving it back and forth along her eyelid. The voice continues, mentioning pressing down with gentle pressure as the woman applies the eyeshadow. The precise application of the technique is shown in the video as the voiceover continues, emphasizing the importance of careful application."
ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c07.avi,1,train,ApplyEyeMakeup,"The video begins with a close-up of a woman's face. She is looking directly at the camera with a neutral expression. The scene then transitions to show the woman applying makeup to her eyelid with a brush. She carefully applies the makeup, moving the brush along her eyelid. The woman maintains a focused expression as she concentrates on her task.","The audio features a female voice speaking clearly and deliberately, discussing the use of a brush to create precise lines. The tone is instructional and focused, with no background music or environmental sounds present.","[Vision-Key-Elements]
- Person (Pose/Action): looking directly at the camera, applying makeup to her eyelid
- Objects: woman's face, makeup brush
- Scene: indoor or studio setting
- Motion: applying makeup, moving brush along eyelid
- Interaction:
- Visual Cues: close-up of woman's face, applying makeup with a brush, focused expression, moving brush along eyelid, concentrated task, neutral expression","[woman applying makeup, woman moving brush along eyelid, close-up of woman's face, woman with focused expression, woman with neutral expression]","[makeup brush, female voice, instructional tone, deliberate speech]","The video starts with a close-up of a woman's face, her eyes closed as another person uses a black eyeliner pencil to apply makeup. The process continues with the pencil being moved along her eyelid, creating a line. The woman then opens her eyes and looks into the camera.","(Describe the steps of painting by starting with the tools, followed by the creation of a precise line with a brush, then the use of short brush strokes, and finally, the use of color variations in the same stroke. Provide a brief description for each step.)","The video begins with a close-up of a woman's face as she receives a black eyeliner pencil makeup application. The woman's eyes are closed as the person applies the pencil to her eyelid, creating a precise line. She then opens her eyes and looks into the camera. The audio description mentions the use of tools, such as a pencil and a brush, in the painting process. The audio then describes the creation of a precise line with a brush, followed by the use of short brush strokes and color variations in the same stroke. The video ends with the woman looking into the camera, seemingly ready for the next step in the painting process."
ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c01.avi,1,train,ApplyEyeMakeup,"A young woman with long dark hair and a white flower in her hair sits at a desk. She is wearing a white shirt and has her head resting on her hand. She appears to be looking at something on the desk, but her eyes are closed for most of the video. At one point, she raises her hand and touches her eye.","The audio contains a single word spoken by a female voice, with a neutral emotional tone. The word is 'it' and the recording quality is poor, resulting in a muffled and distorted sound.","[Vision-Key-Elements]
- Person (Pose/Action): sitting at a desk, head resting on hand, appears to be looking at something on the desk
- Objects: desk, white flower
- Scene: indoor setting, possibly office or home
- Motion: observable
- Interaction: person touches eye
- Visual Cues: young woman with long dark hair, wearing white shirt, white flower in hair, head resting on hand, closed eyes, raising hand to touch eye, sitting at desk, looking at something on desk","[woman touching her eye, woman sitting at a desk, woman looking at something on the desk, white flower in hair, woman with long dark hair, woman wearing white shirt]","[human voice, spoken word, 'it', poor recording quality, muffled sound, distorted sound]","The video begins with a young woman sitting in front of a mirror, holding an eyeliner pencil. She carefully applies the eyeliner to her lower lash line. Then, she pauses to examine her work, adjusting the pencil and looking at her reflection. Next, she continues applying the eyeliner, focusing on creating a smooth line. Finally, she finishes applying the eyeliner, looks at her reflection with satisfaction, and smiles.","Start: A person making a facial expression of disgust. Then: The person says 'Ugh' with clear audible emotion. Next: The person brings their hand to their face, wiping near their mouth. Finally: The person begins to speak 'Eww' with an evident displeasure.","The young woman sits in front of a mirror, holding an eyeliner pencil, and carefully applies the eyeliner to her lower lash line. She pauses to examine her work, adjusting the pencil and looking at her reflection. She continues applying the eyeliner, focusing on creating a smooth line. She finishes applying the eyeliner, looks at her reflection with satisfaction, and smiles. Meanwhile, a person makes a facial expression of disgust, says 'Ugh' with clear audible emotion, brings their hand to their face, wiping near their mouth, and begins to speak 'Eww' with an evident displeasure."
ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c02.avi,1,train,ApplyEyeMakeup,"A young woman with dark hair and a white flower in her hair sits at a desk. She is wearing a white shirt and a brown vest. She is looking down at something on the desk, and she is using her right hand to adjust her hair.","The audio contains a faint, muffled sound resembling something being dropped onto a wet surface, accompanied by low, consistent environmental noise typical of an industrial or indoor setting. There's no discernible music or clear speech, only the rumble of machinery or equipment.","[Vision-Key-Elements]
- Person (Pose/Action): sitting at a desk, looking down, adjusting her hair
- Objects: desk, white flower, white shirt, brown vest
- Scene: indoor setting, likely a study or office
- Motion: directly observable
- Interaction: person adjusting her hair
- Visual Cues: sitting at desk, wearing white shirt and brown vest, looking down, adjusting her hair, white flower in her hair","[person sitting at desk, looking down, adjusting her hair, wearing white shirt and brown vest, white flower in her hair]","[white shirt, brown vest, environmental noise, machinery/equipment rumble, faint dropped sound]","The video begins with a woman sitting in a chair. She is wearing a white shirt and has a white flower in her hair. She is looking down at something in front of her. Then, she starts to apply makeup to her eyelids. She uses a brush to apply the makeup. Next, she looks up and smiles. Finally, she looks back down at what she was doing before.","Start: A female voice reading, 'So how are you today?' Then: An unclear background sound resembling white noise or static Next: The voice continues talking, ending with the word 'you'. Finally: The audio fades out.","The video begins with a woman sitting in a chair, wearing a white shirt and a white flower in her hair, looking down at something in front of her. She then starts to apply makeup to her eyelids, using a brush to apply the makeup, before looking up and smiling. As she does this, a female voice can be heard reading, 'So how are you today?' The background sound is unclear, resembling white noise or static, but the voice continues talking, ending with the word 'you', before the audio fades out."
ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c03.avi,1,train,ApplyEyeMakeup,A young woman with dark hair and a white flower in her hair is sitting at a table. She is holding a makeup palette in her left hand and a makeup brush in her right hand. She is looking at the camera and talking. She dips the brush into the palette and applies makeup to her eyelid.,"The audio contains a single spoken word: ""Out."" The tone of the voice is neutral with a clear articulation.","[Vision-Key-Elements]
- Person (Pose/Action): 
- Objects: table, makeup palette, makeup brush, white flower in her hair
- Scene: interior scene, likely a room or studio
- Motion: dipping brush into palette, applying makeup to eyelid
- Interaction: person interacting with makeup objects
- Visual Cues: young woman, dark hair, white flower in hair, makeup palette, makeup brush, talking to camera, applying makeup to eyelid.","[young woman, makeup palette, makeup brush, white flower in hair, applying makeup to eyelid, talking to camera]","[makeup, makeup brush, makeup palette, woman's voice, spoken word ""Out""]","The video begins with a woman sitting in front of a mirror, holding an eyeshadow palette and a brush. She starts applying makeup to her eyelid. Then, she continues to apply the eyeshadow, moving the brush back and forth on her eyelid. Next, she blends the colors together on her eyelid, creating a smooth transition between shades. Finally, she looks into the mirror, satisfied with her work.",Start: An older woman with short gray hair speaks briefly Then: A noticeable amount of static interferes with the audio Next: There's a moment of silence Finally: The audio ends with white noise.,"The video begins with a woman applying makeup to her eyelid, using an eyeshadow palette and a brush. The woman continues to apply the eyeshadow, moving the brush back and forth on her eyelid. She then blends the colors together, creating a smooth transition between shades. The woman looks into the mirror, seemingly satisfied with her work. The audio in the background starts with an older woman speaking, but is soon disrupted by static, followed by a brief moment of silence before ending with white noise."
ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c04.avi,1,train,ApplyEyeMakeup,"The video begins with a title card that reads ""How to Apply Eyeshadow"" in pink and white text. The next shot shows a young woman with dark hair and a white flower in her hair sitting in front of a mirror. She is holding an eyeshadow palette in her left hand and a brush in her right hand. She begins by applying eyeshadow to the outer corner of her eye, blending it in with the brush. She then applies eyeshadow to the inner corner of her eye, blending it in with the brush. She continues to apply eyeshadow to the entire lid, blending it in with the brush","A female voice gives instructions in a neutral tone, likely demonstrating a cosmetic technique or skincare procedure.","[Vision-Key-Elements]
- Person (Pose/Action): sitting in front of a mirror, holding eyeshadow palette and brush, applying eyeshadow
- Objects: title card, eyeshadow palette, brush, mirror, white flower in hair
- Scene: indoors, likely in a makeup room or bathroom
- Motion: applying eyeshadow, blending with brush, camera likely static
- Interaction: person applies eyeshadow to her own eyes
- Visual Cues: title card reading ""How to Apply Eyeshadow"", young woman with dark hair, white flower in hair, sitting in front of a mirror","[applying eyeshadow, using eyeshadow palette, using brush, sitting in front of a mirror, young woman, white flower in hair]","[eyeshadow, female voice, makeup tutorial, cosmetic technique, neutral tone]","The video begins with a young woman seated at a table, holding a makeup palette and brush. She carefully applies makeup to her eye while looking into a mirror. After a few moments, she pauses, removes the brush from her face, and gently touches her hair.",Start: Introduction of product application technique Then: Focus on eyelid area Next: Demonstrate precise application along the lash line's edge Finally: Stress the use of light pressure for smooth integration,"The video begins with a young woman seated at a table, applying makeup to her eye with a brush, while looking into a mirror. She pauses to remove the brush from her face and gently touches her hair. The audio introduction of the product application technique is heard, followed by a focus on the eyelid area and a demonstration of precise application along the lash line's edge. The audio then stresses the use of light pressure for smooth integration, as the video continues to show the young woman's hands moving with precision and care."
ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c05.avi,1,train,ApplyEyeMakeup,A young woman with dark hair and a white flower in her hair is sitting at a table and applying makeup. She is holding a makeup brush in her right hand and an eyeshadow palette in her left hand. She is looking down at the palette and carefully selecting a color.,"The audio contains a loud, continuous static noise with no discernible speech or music. The tone is monotonous and the rhythm is consistent, suggesting a technical malfunction or intentional distortion.","[Vision-Key-Elements]
- Person (Pose/Action): sitting at a table, applying makeup
- Objects: table, makeup brush, eyeshadow palette
- Scene: interior setting, likely a home or dressing room
- Motion: observable
- Interaction: person interacting with makeup brush and eyeshadow palette
- Visual Cues: young woman with dark hair, white flower in her hair, makeup brush in her right hand, eyeshadow palette in her left hand, selecting color from eyeshadow palette, looking down at eyeshadow palette","[young woman applying makeup, makeup brush in her hand, eyeshadow palette in her hand, selecting color from eyeshadow palette]","[static noise, makeup brush, eyeshadow palette, makeup application, continuous noise, technical malfunction]","The video begins with a girl sitting on the floor in front of a white door. She is holding a makeup brush and an open makeup palette, and she starts applying makeup to her right eye. The girl then pauses, looks at herself in the mirror, and continues applying makeup. She finishes applying makeup to her right eye and then moves on to her left eye.",Start: A monotone noise with a rough quality begins. Then: The consistent sound transforms into low-pitched static. Next: Background noise remains prominent without significant variation. Finally: Continuous interference persists throughout the entire clip.,"The girl sits on the floor in front of a white door, holding a makeup brush and an open makeup palette. She begins applying makeup to her right eye, pauses to look at herself in the mirror, and then continues. After completing the makeup on her right eye, she moves on to her right eye, and the monotone noise with a rough quality begins, transforming into low-pitched static, with background noise remaining prominent and continuous interference persisting throughout the entire clip."
ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c01.avi,1,train,ApplyEyeMakeup,"A woman with long blonde hair is applying makeup to her eyebrows. She holds a makeup brush in her right hand and carefully applies the makeup to her right eyebrow, moving the brush along the brow line.","The audio contains a female voice giving instructions in English. The tone is neutral and the speech is clear, with a steady rhythm. There are no musical elements or environmental sounds present.","[Vision-Key-Elements]
- Person (Pose/Action): applying makeup to her eyebrows
- Objects: makeup brush
- Scene: not applicable
- Motion: applying makeup with the brush
- Interaction:
- Visual Cues: applying makeup to right eyebrow, using makeup brush, moving brush along brow line, long blonde hair, holding makeup brush in right hand","[applying makeup to right eyebrow, using makeup brush, moving brush along brow line, holding makeup brush in right hand, long blonde hair]","[audio description, female voice, instructions, clear speech, steady rhythm, no music, no environmental sounds]","The video begins with a woman holding an eyeliner pencil near her eye. She proceeds to apply the eyeliner to her eyebrow, carefully outlining it. The woman continues to fill in her eyebrow with the pencil, ensuring a smooth and even application. The video ends with the woman finishing her eyebrow makeup.",Start: Explain the application of product under the corner of the eye. Then: Describe the placement specifically under the outer corner. Next: Detail the gentle circular motion for an even application. Finally: Mention the importance of blending into the crease.,"The woman begins by applying eyeliner to her eyebrow, carefully outlining it. She proceeds to fill in her eyebrow with the pencil, ensuring a smooth and even application. The importance of blending into the crease is mentioned, and she finishes her eyebrow makeup. The application of product under the corner of the eye is explained, with specific placement under the outer corner, and a gentle circular motion is used for an even application."
ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c02.avi,1,train,ApplyEyeMakeup,"A woman with long blonde hair is holding a small white makeup tool in her right hand. She brings the tool up to her right eyebrow and begins to apply it along the brow line. She moves the tool slowly and carefully, following the shape of her brow.","A female voice provides detailed instructions, likely from a tutorial, with a calm and focused tone. The audio quality is clear, with minimal background noise.","[Vision-Key-Elements]
- Person (Pose/Action): holding a small white makeup tool, applying it to her right eyebrow
- Objects: small white makeup tool
- Scene:, close-up on the woman’s face
- Motion: moving the tool along the brow line
- Interaction: applying makeup to her eyebrow
- Visual Cues: holding makeup tool in right hand, bringing tool to right eyebrow, applying tool to brow line, moving tool slowly and carefully, following shape of brow.","[holding makeup tool in right hand, bringing tool to right eyebrow, applying tool to brow line, moving tool slowly and carefully]","[makeup tool, female voice, calm tone, clear audio, minimal background noise]","The video starts with a woman holding an eyeliner pencil. Then, she applies the eyeliner to her upper eyelid. Next, she looks at the camera while continuing to apply the eyeliner. Finally, she finishes applying the eyeliner and looks away from the camera.",Start: Application of a cosmetic product to the eyebrows Then: Blending the product using a brush Next: Discussing the brush technique Finally: Transition to discussing the effect on the eyes,"The video begins with a woman applying eyeliner to her upper eyelid while looking at the camera. She then continues to apply the eyeliner. After finishing the application, she looks away from the camera. Concurrently, the audio discusses the application of a cosmetic product to the eyebrows, followed by blending the product using a brush. The audio then transitions to discussing the brush technique and finally the effect on the eyes."
ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c03.avi,1,train,ApplyEyeMakeup,"A blonde woman with dark eye makeup is looking off-screen to her left. She is holding a small, white object in her right hand and is bringing it up to her face. She moves the object back and forth across her nose.","The audio features a female voice speaking clearly and distinctly. The speech is instructional, with a neutral to slightly positive emotional tone. The background is quiet, with no significant environmental sounds or music. The rhythm is steady and the tone is calm and confident.","[Vision-Key-Elements]
- Person (Pose/Action): holding a small object, moving it across her nose
- Objects: small, white object
- Scene: The woman is
- Motion: moving the object back and forth
- Interaction:
- Visual Cues: blonde woman, dark eye makeup, holding small object, moving object across nose, object is white","[blonde woman, dark eye makeup, woman holding a small white object, woman moving a small white object]","[woman's voice, clear speech, instructional tone, calm tone, steady rhythm, no background sounds]","The video begins with a woman looking at the camera. Then, she turns her head to the side and looks away from the camera. Next, she brings her hand up to her face and rubs her eye. Finally, she continues to rub her eye while looking away from the camera.",Start: You are describing how to apply something underneath your brow bone. Then: You explain the action of putting it in its position. Next: You conclude by suggesting the final result or desired effect. Finally: You mention that it is placed on the brow bone.,"The video begins with a woman looking at the camera. She then turns her head to the side and looks away from the camera. She brings her hand up to her face and rubs her eye. She continues to rub her eye while looking away from the camera. The narrator explains how to apply something underneath the brow bone, then describes the action of putting it in its position, and concludes by suggesting the final result or desired effect, mentioning that it is placed on the brow bone."
